ASIN,Rating,Title,Body,Date
B0CNKX4429,5,I LOVE this vacuum!!!,"So I haven't owned a Roomba since I moved 5 years ago. This spring I bought a BoB and he was aweful, I ended up returning it. So we just bought a house with even flooring throughout and I thought I'd give this guy a shot. It was on sale for a great price and I thought I was taking my chances....nope, he is AWESOME!!!! He did not get caught on anything- ANYTHING!!!!! He does his job, finds his dock and there is one less thing for me to do in my busy day. We even have little bathroom mats next to our bed and he didn't get jammed up in those. I am extremely happy with this purchase!!! Highly recommend, treat yourself- life is short!","Reviewed in the United States on October 4, 2024"
B0CNKX4429,5,Does the job!,"This vacuum does exactly as promised. There are a ton of other vacuums on the market with more bells and whistles, but I really appreciate how reliable this one is. Coming home to a vacuumed carpet is so nice!","Reviewed in the United States on October 4, 2024"
B0CNKX4429,5,Great,Love this item. It cleans my floors so good. Will always have one in my home.,"Reviewed in the United States on September 21, 2024"
B0CNKX4429,5,Absolutely love it,"It works great, except it can get stuck under the edge of the couch or a cabinet easily. I wish it would learn not to go there. Also no good with bathroom rugs. Otherwise, it handles the low pile rugs and bare floor perfectly","Reviewed in the United States on September 19, 2024"
B0CNKX4429,5,I LOVE IT,I like it very much,"Reviewed in the United States on September 18, 2024"
B0CNKX4429,5,Strong for the price,This little baby has worked constantly since we got it last holiday season. It is well worth the money. No issues with it at all. My dog is afraid of it though.,"Reviewed in the United States on September 16, 2024"
B0CNKX4429,5,AMAZING,"I have two dogs that have pretty intense dust allergies, and the Roomba picks up so much. It’s crazy. It’s worth the investment.","Reviewed in the United States on September 12, 2024"
B0CNKX4429,5,Great product and customer service,"Very easy to use and set up. Value is definitely worth the money. Vacuum moves easily over carpet and wood/tile flooring. Vaccums/picks up and a good speed. The charging design and slim Vacuum design is perfect. Capacity wise I easily go 4 runs before having to empty it. When i ordered it was damaged during delivery, customer service was a breeze to talk to and got it replaced in a timely manner!","Reviewed in the United States on September 10, 2024"
B0CNKX4429,5,God send,"I got this on a Black Friday sale thinking I would never use it or would return it but it has been a godsend. I call it my toddler because you do have to do some prep work before running it. You have to clear wires off the floor, or move anything breakable because it will run right over it or into it. But once you clear the floor of any obstructions, this thing works great. When I was moving out of my old apartment, I let it run in the lower level for 35 minutes. When I came back, it looked like it had been professionally vacuumed. Definitely worth the splurge or wait until Black Friday for the sale!","Reviewed in the United States on September 10, 2024"
B0CNKX4429,5,It’s the basic iRobot,It’s working well and the waste bin is very easy to empty & simple,"Reviewed in the United States on September 10, 2024"
B0CNKX4429,5,Great robot vacuum,"Really love the new packaging, which is very eco friendly! Pleased Keep up the great new eco friendly design! The this is my second robot vacuum from iRobot. Very easy to put together and clean and maintain. The vacuum itself is very robust.","Reviewed in the United States on September 9, 2024"
B0CNKX4429,5,Awesome Bang for Your Buck! (On Sale),"We had a Eufy robovac prior to this. The battery died within 30-45 minutes, and the suction was not nearly as great. SUPER PLEASED! with this iRobot Roomba! It runs for nearly two hours and has excellent suction!","Reviewed in the United States on September 6, 2024"
B0CNKX4429,5,Love it,Have a bad back and this robot is great,"Reviewed in the United States on September 2, 2024"
B0CNKX4429,5,Love my roomba,"Good product, recommend!","Reviewed in the United States on September 1, 2024"
B0CNKX4429,5,Must have,I use it every day.,"Reviewed in the United States on August 30, 2024"
B0CNKX4429,5,Amazing little vacuum!,"I have nothing but great things to say about this purchase. This is my second Roomba and I'm impressed with the quality and especially the functionality of how this cleans with the app. The mapping technology is light years better than the last time I had a robot vacuum (fifteen years ago when you had to use magnets to block it from going where you didn't want it). You have SO MUCH capability in the app to name rooms, tell the vacuum where you want to go and not go. I do recommend buying the self emptying base because it does tend to get full halfway through a job (the rubbish holder is rather small) and then it won't clean your whole house while you're at work. Since getting the self emptying base that vacuums the dust out of the trash can I'm living my Jetsons dreams.","Reviewed in the United States on August 26, 2024"
